Time,TOPUPCC:rdEffBoostR [%],TOPUPCC:rdCur [mA],LINAC1C:rdHVS_C [µA],TOPUPCC:rdCurrentB [mA],PAHB:sDelay [ns],CUMZD4R:rdLt10 [h],PAHR:sCavSet []
08/05/2017 01:28:15.220119,82.8509,45.7486,-3.29865,0.806155,1.6,-0.0870317,1120
08/05/2017 01:28:16.219274,82.8509,45.7473,-3.29865,0.804546,1.6,-0.0893945,1120
08/05/2017 01:28:17.218722,82.7539,45.9533,-3.47219,0.626437,1.6,-0.0925998,1120
08/05/2017 01:28:18.217828,82.7539,45.9529,-3.47219,0.62748,1.6,-0.0954687,1120
08/05/2017 01:28:19.216944,82.7853,46.2152,-3.47219,0.787213,1.6,-0.0977497,1120
08/05/2017 01:28:20.216874,83.5689,46.2128,-3.47219,0.395352,1.55,-0.1024,1120
08/05/2017 01:28:21.215949,82.5909,46.3512,-3.29865,0.396319,1.55,-0.109143,1120
08/05/2017 01:28:22.215184,82.5909,46.3493,-3.29865,0.411235,1.55,-0.114559,1120
08/05/2017 01:28:23.214320,78.3068,46.5974,-3.47219,0.794597,1.55,-0.117759,1120
08/05/2017 01:28:24.213399,78.3068,46.5978,-3.47219,0.794466,1.55,-0.118432,1120
08/05/2017 01:28:25.212498,77.6283,46.8537,-3.47219,0.828182,1.55,-0.116343,1120
08/05/2017 01:28:26.211640,77.6283,46.8543,-3.29865,0.817099,1.55,-0.114134,1120
08/05/2017 01:28:27.210914,78.0745,47.1032,-3.47219,0.802985,1.55,-0.111984,1120
08/05/2017 01:28:28.210140,78.0745,47.1034,-3.47219,0.784842,1.55,-0.108451,1120
08/05/2017 01:28:29.210154,78.1981,47.3544,-3.29865,0.783419,1.55,-0.103649,1120
08/05/2017 01:28:30.209266,78.1108,47.3566,-3.47219,0.810581,1.5,-0.101462,1120
08/05/2017 01:28:31.208384,78.1108,47.5977,-3.29865,0.779147,1.5,-0.102004,1120
08/05/2017 01:28:32.207583,78.3668,47.6039,-3.29865,0.777825,1.5,-0.102653,1120
08/05/2017 01:28:33.206762,76.4293,47.8464,-3.47219,0.802085,1.5,-0.103394,1120
08/05/2017 01:28:34.205945,76.4293,47.8549,-3.47219,0.812615,1.5,-0.104107,1120
08/05/2017 01:28:35.205029,76.316,48.0882,-3.29865,0.800021,1.5,-0.104697,1120
08/05/2017 01:28:36.204214,74.9723,48.0979,-3.29865,0.781899,1.5,-0.105139,1120
08/05/2017 01:28:37.203345,76.4913,48.3382,-3.47219,0.816165,1.5,-0.105481,1120
08/05/2017 01:28:38.202498,76.4913,48.3447,-3.29865,0.816165,1.5,-0.10794,1120
08/05/2017 01:28:39.201715,74.4016,48.4912,-3.47219,0.528956,1.5,-0.112163,1120
08/05/2017 01:28:40.200927,73.9682,48.4992,-3.47219,0.809402,1.45,-0.118965,1120
08/05/2017 01:28:41.200087,73.9682,48.6259,-3.47219,0.440361,1.45,-0.128427,1120
08/05/2017 01:28:42.199235,75.5383,48.6399,-3.47219,0.438283,1.45,-0.136126,1120
08/05/2017 01:28:43.198475,72.7957,48.8602,-3.47219,0.807535,1.45,-0.141158,1120
08/05/2017 01:28:44.197476,72.7957,48.8761,-3.47219,0.815269,1.45,-0.143332,1120
08/05/2017 01:28:45.196674,72.7957,49.0865,-3.47219,0.752197,1.45,-0.142429,1120
08/05/2017 01:28:46.195896,75.2806,49.1051,-3.47219,0.817609,1.45,-0.137192,1120
08/05/2017 01:28:47.194963,74.4001,49.3291,-3.47219,0.811843,1.45,-0.12868,1120
08/05/2017 01:28:48.194137,74.4001,49.3354,-3.47219,0.321098,1.45,-0.126462,1120
08/05/2017 01:28:49.193376,70.4252,49.4116,-3.47219,0.297007,1.45,-0.129301,1120
08/05/2017 01:28:50.192349,70.4252,49.4358,-3.29865,0.312626,1.4,-0.132736,1120
08/05/2017 01:28:51.191534,73.1443,49.6459,-3.29865,0.793996,1.4,-0.138013,1120
08/05/2017 01:28:52.190579,73.1443,49.6672,-3.29865,0.797024,1.4,-0.141374,1120
08/05/2017 01:28:53.189977,72.8787,49.8653,-3.29865,0.754852,1.4,-0.142473,1120
08/05/2017 01:28:54.189074,72.8787,49.8921,-3.29865,0.81231,1.4,-0.141094,1120
08/05/2017 01:28:55.188180,73.2444,50.0958,-3.29865,0.78379,1.4,-0.137626,1120
08/05/2017 01:28:56.187357,73.2444,50.1199,-3.29865,0.791587,1.4,-0.132128,1120
08/05/2017 01:28:57.187303,-1,0.104872,-3.29865,0.758322,1.4,0.00591771,1120
08/05/2017 01:28:58.186283,-1,0.0511415,-3.47219,0.360443,1.4,0.00354017,1120
08/05/2017 01:28:59.185404,-1,0.0507938,-3.29865,0.793308,1.4,0.00276502,1120
08/05/2017 01:29:00.184897,-1,0.080838,-3.47219,0.789938,1.35,0.0023818,1120
08/05/2017 01:29:01.184456,73.1144,0.270513,-3.47219,0.750612,1.35,0.00215318,1120
08/05/2017 01:29:02.183575,73.1144,0.304944,-3.47219,0.753998,1.35,0.00200125,1120
08/05/2017 01:29:03.183099,71.5412,0.496735,-3.29865,0.773483,1.35,0.00189285,1120
08/05/2017 01:29:04.182116,71.5412,0.529947,-3.47219,0.781404,1.35,0.00181133,1120
08/05/2017 01:29:05.182042,73.2422,0.71161,-3.47219,0.740327,1.35,0.00174666,1120
08/05/2017 01:29:06.181113,73.2422,0.735237,-3.47219,0.759024,1.35,0.00183778,1120
08/05/2017 01:29:07.180189,69.2544,0.852417,-3.29865,0.495768,1.35,0.00157114,1120
08/05/2017 01:29:08.179581,69.2544,0.891184,-3.29865,0.778922,1.35,0.00131065,1120
08/05/2017 01:29:09.179440,69.2544,1.07819,-3.47219,0.775378,1.35,0.00102535,1120
08/05/2017 01:29:10.179145,72.4693,1.11507,-3.47219,0.323511,1.3,0.000733893,1120
08/05/2017 01:29:11.178390,64.3182,1.29022,-3.47219,0.327748,1.3,0.00044089,1120
08/05/2017 01:29:12.178026,64.3182,1.30399,-3.47219,0.710623,1.3,0.000131673,1120
08/05/2017 01:29:13.177817,75.0328,1.36723,-3.29865,0.271719,1.3,-0.000207256,1120
08/05/2017 01:29:14.177124,70.5416,1.41178,-3.29865,0.278796,1.3,-0.00052592,1120
08/05/2017 01:29:15.177048,70.5416,1.59638,-3.47219,0.754933,1.3,-0.000791956,1120
08/05/2017 01:29:16.176271,73.3698,1.64316,-3.47219,0.761025,1.3,-0.00106002,1120
08/05/2017 01:29:17.175917,74.0555,1.82214,-3.47219,0.770508,1.3,-0.00134307,1120
08/05/2017 01:29:18.175343,73.0651,1.87018,-3.47219,0.764675,1.3,-0.00155452,1120
08/05/2017 01:29:19.175215,73.0651,2.04938,-3.47219,0.759461,1.3,-0.00169333,1120
08/05/2017 01:29:20.174310,74.1264,2.09952,-3.47219,0.755469,1.25,-0.00177384,1120
08/05/2017 01:29:21.178857,73.4085,2.27643,-3.47219,0.775145,1.25,-0.0018243,1120
08/05/2017 01:29:22.178489,73.4085,2.32825,-3.47219,0.773945,1.25,-0.00197745,1120
08/05/2017 01:29:23.177669,75.1001,2.50154,-3.47219,0.74274,1.25,-0.00225999,1120
08/05/2017 01:29:24.177145,75.1001,2.55724,-3.29865,0.8007,1.25,-0.00253617,1120
08/05/2017 01:29:25.176990,74.9855,2.73584,-3.47219,0.769155,1.25,-0.0028058,1120
08/05/2017 01:29:26.176774,74.9855,2.78902,-3.47219,0.790191,1.25,-0.00308056,1120
08/05/2017 01:29:27.176703,74.4825,2.9575,-3.6458,0.739486,1.25,-0.00336314,1120
08/05/2017 01:29:28.176349,74.4825,3.01662,-3.47219,0.739618,1.25,-0.00363033,1120
08/05/2017 01:29:29.175564,74.608,3.1931,-3.47219,0.773743,1.25,-0.00389303,1120
08/05/2017 01:29:30.175485,74.5972,3.24819,-3.47219,0.77962,1.2,-0.00417943,1120
08/05/2017 01:29:31.175440,71.1531,3.4045,-3.47219,0.741971,1.2,-0.00448262,1120
08/05/2017 01:29:32.174531,70.6018,3.46773,-3.47219,0.745187,1.2,-0.00476999,1120
08/05/2017 01:29:33.173581,70.6018,3.64401,-3.47219,0.740118,1.2,-0.00504775,1120
08/05/2017 01:29:34.172696,75.6569,3.70517,-3.47219,0.775876,1.2,-0.00532891,1120
08/05/2017 01:29:35.171792,74.7473,3.86311,-3.47219,0.737851,1.2,-0.00560047,1120
08/05/2017 01:29:36.170980,74.2871,3.92932,-3.47219,0.735918,1.2,-0.00586855,1120
08/05/2017 01:29:37.170118,74.2871,4.09813,-3.6458,0.752945,1.2,-0.00613782,1120
08/05/2017 01:29:38.169263,76.1167,4.1639,-3.47219,0.77041,1.2,-0.00638235,1120
08/05/2017 01:29:39.168381,75.6737,4.32508,-3.47219,0.752682,1.2,-0.00660292,1120
08/05/2017 01:29:40.167479,75.1408,4.3982,-3.47219,0.746695,1.15,-0.00683845,1120
08/05/2017 01:29:41.166551,75.1408,4.56894,-3.6458,0.743303,1.15,-0.00710048,1120
08/05/2017 01:29:42.165687,76.5599,4.63825,-3.47219,0.774767,1.15,-0.00734806,1120
08/05/2017 01:29:43.164795,74.5693,4.79569,-3.47219,0.767159,1.15,-0.0075793,1120
08/05/2017 01:29:44.163891,73.2353,4.86503,-3.47219,0.75432,1.15,-0.00786347,1120
08/05/2017 01:29:45.162977,69.5837,5.01492,-3.47219,0.757123,1.15,-0.0081947,1120
08/05/2017 01:29:46.162028,69.5837,5.09076,-3.47219,0.781251,1.15,-0.00851833,1120
08/05/2017 01:29:47.161185,69.8335,5.24912,-3.6458,0.788256,1.15,-0.00881397,1120
08/05/2017 01:29:48.160330,74.2823,5.32965,-3.47219,0.76949,1.15,-0.00908398,1120
08/05/2017 01:29:49.159456,74.3243,5.48995,-3.47219,0.760695,1.15,-0.0093507,1120
08/05/2017 01:29:50.158527,74.3243,5.52428,-3.47219,0.810633,1.1,-0.00992913,1120
08/05/2017 01:29:51.157659,72.7665,5.5926,-3.47219,0.354393,1.1,-0.0107857,1120
08/05/2017 01:29:52.156752,70.8201,5.62162,-3.6458,0.358749,1.1,-0.0120515,1120
08/05/2017 01:29:53.155856,66.727,5.67499,-3.47219,0.319571,1.1,-0.0137872,1120
08/05/2017 01:29:54.155001,65.4695,5.74645,-3.47219,0.319743,1.1,-0.0155186,1120
08/05/2017 01:29:55.154091,64.2677,5.87499,-3.47219,0.772189,1.1,-0.0170538,1120
08/05/2017 01:29:56.153184,63.8102,5.94373,-3.47219,0.776103,1.1,-0.0181311,1120
08/05/2017 01:29:57.152236,63.8102,6.06626,-3.47219,0.72539,1.1,-0.0185105,1120
08/05/2017 01:29:58.151358,64.8942,6.13811,-3.6458,0.723205,1.1,-0.0179252,1120
08/05/2017 01:29:59.150501,64.7404,6.26225,-3.6458,0.763619,1.1,-0.0165347,1120
08/05/2017 01:30:00.149603,63.9041,6.33522,-3.47219,0.750757,1.05,-0.0155074,1120
08/05/2017 01:30:01.148835,65.2441,6.45614,-3.47219,0.737291,1.05,-0.0148178,1120
08/05/2017 01:30:02.147947,65.2441,6.51295,-3.47219,0.737761,1.05,-0.0148026,1120
08/05/2017 01:30:03.147064,48.8279,6.60434,-3.47219,0.764222,1.05,-0.0154802,1120
08/05/2017 01:30:04.146121,48.8279,6.65972,-3.47219,0.751879,1.05,-0.0163302,1120
08/05/2017 01:30:05.145259,48.771,6.74491,-3.47219,0.727318,1.05,-0.0173062,1120
08/05/2017 01:30:06.144346,48.6178,6.80253,-3.47219,0.723192,1.05,-0.0183977,1120
08/05/2017 01:30:07.143507,49.0357,6.89102,-3.47219,0.747183,1.05,-0.0195907,1120
08/05/2017 01:30:08.142564,49.0357,6.94762,-3.6458,0.747806,1.05,-0.0208049,1120
08/05/2017 01:30:09.141693,47.4969,7.02706,-3.47219,0.716824,1.05,-0.0219567,1120
08/05/2017 01:30:10.140925,47.3054,7.09094,-3.47219,0.755917,1.05,-0.0227503,1120
08/05/2017 01:30:11.140044,49.267,7.17715,-3.47219,0.756462,1,-0.0230715,1120
08/05/2017 01:30:12.139184,49.267,7.21698,-3.29865,0.756462,1,-0.0237487,1120
08/05/2017 01:30:13.138395,34.8006,7.27658,-3.47219,0.737334,1,-0.0247107,1120
08/05/2017 01:30:14.137495,34.8006,7.31757,-3.47219,0.73143,1,-0.0261117,1120
08/05/2017 01:30:15.136706,30.7243,7.36928,-3.47219,0.754141,1,-0.027927,1120
08/05/2017 01:30:16.135858,30.7243,7.40945,-3.47219,0.753918,1,-0.0300671,1120
08/05/2017 01:30:17.135033,30.96,7.4593,-3.29865,0.726973,1,-0.0324077,1120
08/05/2017 01:30:18.134179,30.8755,7.50358,-3.29865,0.32458,1,-0.0348311,1120
08/05/2017 01:30:19.133236,30.8755,7.55664,-3.29865,0.323511,1,-0.0372266,1120
08/05/2017 01:30:20.132356,32.212,7.57175,-3.29865,0.360712,1,-0.0404035,1120
08/05/2017 01:30:25.127828,19.4975,7.6835,-3.47219,0.739415,0.95,-0.0691393,1120
08/05/2017 01:30:26.126879,19.4975,7.71093,-3.29865,0.737791,0.95,-0.0758785,1120
08/05/2017 01:30:27.126101,19.0408,7.73781,-3.29865,0.689697,0.95,-0.080641,1120
08/05/2017 01:30:28.125157,19.0408,7.76655,-3.47219,0.678161,0.95,-0.0806501,1120
08/05/2017 01:30:29.124373,19.0211,7.79695,-3.47219,0.773109,0.95,-0.0752445,1120
08/05/2017 01:30:30.123465,18.7861,7.81619,-3.47219,0.771524,0.95,-0.0731635,1120
08/05/2017 01:30:31.122598,-1,7.83621,-3.47219,0.473029,0.9,-0.0737124,1120
08/05/2017 01:30:32.121726,-1,7.85302,-3.47219,0.468291,0.9,-0.0760424,1120
08/05/2017 01:30:33.120856,-1,7.8723,-3.6458,0.622189,0.9,-0.080894,1120
08/05/2017 01:30:34.120243,-1,7.89373,-3.6458,0.617621,0.9,-0.0857502,1120
08/05/2017 01:30:35.129504,-1,7.91463,-3.6458,0.77543,0.9,-0.0902818,1120
08/05/2017 01:30:36.128571,-1,7.9367,-3.6458,0.772233,0.9,-0.0940494,1120
08/05/2017 01:30:37.127634,-1,7.95862,-3.47219,0.788496,0.9,-0.0970526,1120
08/05/2017 01:30:38.126726,-1,7.9811,-3.6458,0.7742,0.9,-0.0978953,1120
08/05/2017 01:30:39.126111,-1,8.00227,-3.6458,0.749357,0.9,-0.0962377,1120
08/05/2017 01:30:40.125208,-1,8.0259,-3.6458,0.748567,0.9,-0.095174,1120
08/05/2017 01:30:41.124353,-1,8.04467,-3.6458,0.74714,0.85,-0.0945318,1120
08/05/2017 01:30:42.124412,-1,8.062,-3.6458,0.766734,0.85,-0.0953173,1120
08/05/2017 01:30:43.123563,-1,8.07826,-3.47219,0.763796,0.85,-0.0981233,1120
08/05/2017 01:30:44.122780,-1,8.07826,-3.6458,0.759162,0.85,-0.102249,1120
08/05/2017 01:30:45.121866,-1,8.10974,-3.6458,0.808072,0.85,-0.107245,1120
08/05/2017 01:30:46.121024,-1,8.12544,-3.6458,0.798517,0.85,-0.112142,1120
08/05/2017 01:30:47.120258,-1,8.13884,-3.47219,0.770737,0.85,-0.117994,1120
08/05/2017 01:30:48.119695,-1,8.1585,-3.6458,0.762945,0.85,-0.123417,1120
08/05/2017 01:30:49.118747,-1,8.17313,-3.6458,0.792083,0.85,-0.128478,1120
08/05/2017 01:30:50.117931,-1,8.19078,-3.6458,0.802182,0.85,-0.131661,1120
08/05/2017 01:30:51.117003,-1,8.20402,-3.6458,0.794048,0.8,-0.132551,1120
08/05/2017 01:30:52.116643,-1,8.21176,-3.6458,0.793508,0.8,-0.137283,1120
08/05/2017 01:30:53.115846,-1,8.21735,-3.6458,0.484723,0.8,-0.145871,1120
08/05/2017 01:30:54.115019,-1,8.22314,-3.6458,0.48687,0.8,-0.159791,1120
08/05/2017 01:30:55.118225,-1,8.22745,-3.6458,0.436565,0.8,-0.17858,1120
08/05/2017 01:30:56.117398,-1,8.23285,-3.6458,0.435601,0.8,-0.205302,1120
08/05/2017 01:30:57.116464,-1,8.23783,-3.47219,0.445343,0.8,-0.240931,1120
08/05/2017 01:30:58.115773,-1,8.2456,-3.6458,0.445861,0.8,-0.285197,1120
08/05/2017 01:30:59.114866,-1,8.24948,-3.47219,0.490281,0.8,-0.331385,1120
08/05/2017 01:31:00.114018,-1,8.26225,-3.6458,0.493407,0.8,-0.351208,1120
08/05/2017 01:31:01.113253,-1,8.26934,-3.6458,0.762693,0.75,-0.336738,1120
08/05/2017 01:31:02.113252,-1,8.27439,-3.6458,0.752315,0.75,-0.332108,1120
08/05/2017 01:31:03.112376,-1,8.27785,-3.47219,0.79758,0.75,-0.326563,1120
08/05/2017 01:31:04.111443,-1,8.28155,-3.47219,0.794332,0.75,-0.33437,1120
08/05/2017 01:31:05.110627,-1,8.2841,-3.47219,0.783792,0.75,-0.348393,1120
08/05/2017 01:31:06.109903,-1,8.28721,-3.6458,0.787119,0.75,-0.374587,1120
08/05/2017 01:31:07.109089,-1,8.28963,-3.6458,0.804627,0.75,-0.415926,1120
08/05/2017 01:31:08.108152,-1,8.29523,-3.6458,0.802511,0.75,-0.477734,1120
08/05/2017 01:31:09.107820,-1,8.29644,-3.6458,0.774554,0.75,-0.566116,1120
08/05/2017 01:31:10.106978,-1,8.29644,-3.6458,0.771375,0.75,-0.630055,1120
08/05/2017 01:31:11.106303,-1,8.30365,-3.81947,0.805776,0.7,-0.653802,1120
08/05/2017 01:31:12.105455,-1,8.30398,-3.81947,0.803705,0.7,-0.703778,1120
08/05/2017 01:31:13.105100,-1,8.30479,-3.6458,0.778121,0.7,-0.752912,1120
08/05/2017 01:31:14.104282,-1,8.30516,-3.6458,0.771872,0.7,-0.836854,1120
08/05/2017 01:31:15.103458,-1,8.30555,-3.6458,0.803931,0.7,-0.956869,1120
08/05/2017 01:31:16.103021,-1,8.30636,-3.6458,0.803484,0.7,-1.12187,1120
08/05/2017 01:31:17.102446,-1,8.30713,-3.81947,0.783807,0.7,-1.39591,1120
08/05/2017 01:31:18.102357,-1,8.3066,-3.81947,0.771895,0.7,-1.90259,1120
08/05/2017 01:31:19.101508,-1,8.30772,-3.6458,0.79826,0.7,-2.7558,1120
08/05/2017 01:31:20.101274,-1,8.30928,-3.81947,0.803693,0.7,-3.65313,1120
08/05/2017 01:31:21.100662,-1,8.30924,-3.81947,0.770223,0.65,-4.3042,1120
08/05/2017 01:31:22.099723,-1,8.30853,-3.81947,0.770223,0.65,-5.07389,1120
08/05/2017 01:31:23.098897,-1,8.3089,-3.6458,0.600167,0.65,-6.37765,1120
08/05/2017 01:31:24.098113,-1,8.30893,-3.81947,0.600258,0.65,-9.29226,1120
08/05/2017 01:31:25.097446,-1,8.30893,-3.6458,0.790069,0.65,-9.96206,1120
08/05/2017 01:31:26.097187,-1,8.3091,-3.81947,0.791747,0.65,-17.5264,1120
08/05/2017 01:31:27.096397,-1,8.30849,-3.6458,0.791747,0.65,-55.2667,1120
08/05/2017 01:31:28.095597,-1,8.30797,-3.6458,0.80353,0.65,324.941,1120
08/05/2017 01:31:29.095020,-1,8.30836,-3.6458,0.789783,0.65,25.6893,1120
08/05/2017 01:31:30.094306,-1,8.30909,-3.6458,0.552205,0.65,12.434,1120
08/05/2017 01:31:31.094238,-1,8.30742,-3.6458,0.552694,0.6,13.5114,1120
08/05/2017 01:31:32.093424,-1,8.3084,-3.81947,0.800242,0.6,15.1926,1120
08/05/2017 01:31:33.092628,-1,8.30873,-3.6458,0.803701,0.6,23.2199,1120
08/05/2017 01:31:34.091823,-1,8.30812,-3.6458,0.788057,0.6,17.3404,1120
08/05/2017 01:31:35.091060,-1,8.30739,-3.6458,0.779923,0.6,25.7125,1120
08/05/2017 01:31:36.090559,-1,8.30652,-3.6458,0.788692,0.6,33.5646,1120
08/05/2017 01:31:37.089599,-1,8.30663,-3.6458,0.798843,0.6,28.1198,1120
08/05/2017 01:31:38.088737,-1,8.30624,-3.6458,0.787575,0.6,154.794,1120
08/05/2017 01:31:39.087960,-1,8.30547,-3.6458,0.785218,0.6,134.414,1120
08/05/2017 01:31:40.087314,-1,8.30656,-3.81947,0.759728,0.6,37.4414,1120
08/05/2017 01:31:41.087286,-1,8.30656,-3.81947,0.763319,0.55,19.2996,1120
08/05/2017 01:31:42.086416,-1,8.30603,-3.81947,0.794179,0.55,17.1203,1120
08/05/2017 01:31:43.085490,-1,8.30656,-3.99307,0.78955,0.55,19.7054,1120
08/05/2017 01:31:44.084702,-1,8.30661,-3.99307,0.766655,0.55,20.8828,1120
08/05/2017 01:31:45.084230,-1,8.30641,-3.6458,0.764851,0.55,35.1397,1120
08/05/2017 01:31:46.083762,-1,8.30676,-3.6458,0.799658,0.55,43.0981,1120
08/05/2017 01:31:47.082953,-1,8.30663,-3.81947,0.79297,0.55,26.9712,1120
08/05/2017 01:31:48.082606,-1,8.306,-3.6458,0.761786,0.55,24.0042,1120
08/05/2017 01:31:49.081820,-1,8.3069,-3.6458,0.760808,0.55,19.1127,1120
08/05/2017 01:31:50.080977,-1,8.30646,-3.6458,0.793491,0.55,25.3154,1120
08/05/2017 01:31:51.080181,-1,8.30632,-3.6458,0.779452,0.5,16.1372,1120
08/05/2017 01:31:52.079399,-1,8.305,-3.6458,0.772749,0.5,14.5092,1120
08/05/2017 01:31:53.079282,-1,8.30693,-3.81947,0.767545,0.5,23.2608,1120
08/05/2017 01:31:54.078333,-1,8.30671,-3.6458,0.803275,0.5,72.1068,1120
08/05/2017 01:31:55.077503,-1,8.30534,-3.6458,0.790718,0.5,-17.7673,1120
08/05/2017 01:31:56.077271,-1,8.30595,-3.6458,0.743524,0.5,-11.4003,1120
08/05/2017 01:31:57.076337,-1,8.30621,-3.6458,0.739212,0.5,-8.16731,1120
08/05/2017 01:31:58.075620,-1,8.30732,-3.6458,0.735061,0.5,-9.15468,1120
08/05/2017 01:31:59.074784,-1,8.30855,-3.6458,0.770594,0.5,-10.4254,1120
08/05/2017 01:32:00.073985,-1,8.30855,-3.81947,0.767721,0.5,-8.9565,1120
08/05/2017 01:32:01.073179,-1,8.30816,-3.6458,0.772459,0.45,-10.7421,1120
08/05/2017 01:32:02.072333,-1,8.30888,-3.47219,0.772529,0.45,-10.141,1120
08/05/2017 01:32:03.071409,-1,8.31138,-3.47219,0.784764,0.45,-6.2992,1120
08/05/2017 01:32:04.070634,-1,8.31375,-3.6458,0.778923,0.45,-3.62532,1120
08/05/2017 01:32:05.069852,-1,8.31832,-3.6458,0.778609,0.45,-2.21813,1120
08/05/2017 01:32:06.069047,-1,8.31734,-3.47219,0.770137,0.45,-1.56711,1120
08/05/2017 01:32:07.068802,-1,8.32054,-3.47219,0.768689,0.45,-1.18211,1120
08/05/2017 01:32:08.067930,-1,8.32215,-3.47219,0.775052,0.45,-1.00477,1120
08/05/2017 01:32:09.066987,-1,8.32593,-3.6458,0.754306,0.45,-0.903581,1120
08/05/2017 01:32:10.066263,-1,8.32802,-3.6458,0.720545,0.45,-0.826478,1120
08/05/2017 01:32:11.065490,-1,8.33274,-3.47219,0.717345,0.4,-0.79997,1120
08/05/2017 01:32:12.064686,-1,8.33435,-3.6458,0.761737,0.4,-0.685698,1120
08/05/2017 01:32:13.064157,-1,8.35271,-3.47219,0.764408,0.4,-0.565923,1120
08/05/2017 01:32:14.064101,-1,8.35536,-3.6458,0.745525,0.4,-0.424538,1120
08/05/2017 01:32:15.063230,-1,8.38304,-3.6458,0.746812,0.4,-0.319093,1120
08/05/2017 01:32:16.062287,-1,8.38533,-3.6458,0.772304,0.4,-0.251962,1120
08/05/2017 01:32:17.061478,-1,8.41018,-3.47219,0.771465,0.4,-0.209109,1120
08/05/2017 01:32:18.060692,-1,8.41171,-3.6458,0.751628,0.4,-0.181374,1120
08/05/2017 01:32:19.059806,-1,8.44034,-3.6458,0.744419,0.4,-0.163858,1120
08/05/2017 01:32:20.059393,-1,8.44195,-3.6458,0.776152,0.4,-0.153313,1120
08/05/2017 01:32:21.058991,-1,8.47079,-3.6458,0.776395,0.35,-0.14844,1120
08/05/2017 01:32:22.058753,-1,8.4732,-3.6458,0.765596,0.35,-0.136681,1120
08/05/2017 01:32:23.058062,-1,8.53573,-3.6458,0.751049,0.35,-0.12364,1120
08/05/2017 01:32:24.057159,22.1399,8.53946,-3.81947,0.752381,0.35,-0.10659,1120
08/05/2017 01:32:25.057008,22.1399,8.61761,-3.81947,0.773164,0.35,-0.0904413,1120
08/05/2017 01:32:26.056142,26.5186,8.62217,-3.81947,0.768916,0.35,-0.0772249,1120
08/05/2017 01:32:27.055229,26.5891,8.70924,-3.6458,0.761599,0.35,-0.0671657,1120
08/05/2017 01:32:28.054484,29.3893,8.71243,-3.6458,0.761337,0.35,-0.0600455,1120
08/05/2017 01:32:29.053581,27.5365,8.79715,-3.6458,0.768837,0.35,-0.0551567,1120
08/05/2017 01:32:30.052617,27.2345,8.79991,-3.6458,0.776175,0.35,-0.0521439,1120
08/05/2017 01:32:31.051699,27.2345,8.88618,-3.6458,0.747519,0.3,-0.050875,1120
08/05/2017 01:32:32.050795,29.7633,8.88887,-3.6458,0.750405,0.3,-0.0486699,1120
08/05/2017 01:32:33.049895,29.7633,9.02827,-3.6458,0.767346,0.3,-0.0461998,1120
08/05/2017 01:32:34.048962,43.5104,9.02815,-3.6458,0.779012,0.3,-0.0427998,1120
08/05/2017 01:32:35.047997,43.5104,9.19551,-3.6458,0.778002,0.3,-0.0392399,1120
08/05/2017 01:32:36.047854,53.1157,9.1944,-3.6458,0.749999,0.3,-0.0359892,1120
08/05/2017 01:32:37.046861,51.5822,9.35434,-3.6458,0.747409,0.3,-0.0332154,1120
08/05/2017 01:32:38.046786,50.9282,9.35621,-3.47219,0.771349,0.3,-0.0311989,1120
08/05/2017 01:32:39.045891,50.5792,9.51136,-3.6458,0.771261,0.3,-0.0298363,1120
08/05/2017 01:32:40.044966,49.9321,9.51102,-3.6458,0.772146,0.3,-0.029861,1120
08/05/2017 01:32:41.043957,49.9321,9.60178,-3.6458,0.746933,0.25,-0.031187,1120
08/05/2017 01:32:42.043093,52.6011,9.60156,-3.6458,0.421349,0.25,-0.0319952,1120
08/05/2017 01:32:43.043021,52.6011,9.79953,-3.6458,0.793744,0.25,-0.0323442,1120
08/05/2017 01:32:44.042221,62.1012,9.8,-3.6458,0.78417,0.25,-0.0317937,1120
08/05/2017 01:32:45.041278,62.1012,10.0153,-3.6458,0.76511,0.25,-0.0305656,1120
08/05/2017 01:32:46.040417,69.2274,10.0159,-3.6458,0.771824,0.25,-0.0291167,1120
08/05/2017 01:32:47.039475,69.2274,10.2171,-3.6458,0.793221,0.25,-0.0275607,1120
08/05/2017 01:32:48.038644,62.8695,10.2183,-3.6458,0.796432,0.25,-0.0260352,1120
08/05/2017 01:32:49.037840,62.8695,10.4329,-3.6458,0.773874,0.25,-0.0246267,1120
08/05/2017 01:32:50.036955,68.5862,10.4323,-3.6458,0.779987,0.25,-0.0247325,1120
08/05/2017 01:32:51.036351,68.5862,10.53,-3.6458,0.818226,0.2,-0.026303,1120
08/05/2017 01:32:52.035663,62.9539,10.531,-3.6458,0.240441,0.2,-0.0276268,1120
08/05/2017 01:32:53.034647,62.9539,10.7518,-3.6458,0.239201,0.2,-0.0286312,1120
08/05/2017 01:32:54.033786,71.7002,10.7519,-3.6458,0.407038,0.2,-0.0291521,1120
08/05/2017 01:32:55.033757,68.9126,10.971,-3.47219,0.411699,0.2,-0.0291609,1120
08/05/2017 01:32:56.032835,68.9126,10.9703,-3.6458,0.787315,0.2,-0.0288004,1120
08/05/2017 01:32:57.032785,68.9126,11.1897,-3.6458,0.790721,0.2,-0.0281183,1120
08/05/2017 01:32:58.031864,71.6705,11.189,-3.6458,0.727999,0.2,-0.0270568,1120
08/05/2017 01:32:59.031062,70.9994,11.4183,-3.47219,0.723414,0.2,-0.0256661,1120
