Time,   TOPUPCC:rdEffBoostR [%],   TOPUPCC:rdCur [mA],   LINAC1C:rdHVS_C [µA],   TOPUPCC:rdCurrentB [mA],   PAHB:sDelay [ns],   CUMZD4R:rdLt10 [h],   PAHR:sCavSet [],   
08/05/2017 02:00:09.850780,   80.6628,   20.0388,   -3.81947,   -0.00435255,   1.7,   1.5205,   2000,   
08/05/2017 02:00:10.850717,   80.6628,   20.0363,   -3.47219,   -0.0024211,   1.7,   1.5424,   2000,   
08/05/2017 02:00:11.849934,   80.6628,   20.0318,   -3.6458,   -0.00673121,   1.7,   1.54033,   2000,   
08/05/2017 02:00:12.849547,   80.6628,   20.0279,   -3.81947,   -0.000197068,   1.7,   1.53647,   2000,   
08/05/2017 02:00:13.848734,   80.6628,   20.0242,   -3.6458,   0.00212959,   1.7,   1.53247,   2000,   
08/05/2017 02:00:14.848497,   80.6628,   20.0213,   -3.47219,   -0.00150377,   1.7,   1.50736,   2000,   
08/05/2017 02:00:15.847663,   80.6628,   20.0173,   -3.47219,   -0.00306872,   1.7,   1.51783,   2000,   
08/05/2017 02:00:16.846894,   80.6628,   20.0144,   -3.6458,   0.00221642,   1.7,   1.53023,   2000,   
08/05/2017 02:00:17.846689,   80.6628,   20.0107,   -3.6458,   -0.000281438,   1.7,   1.52777,   2000,   
08/05/2017 02:00:18.845873,   80.6628,   20.0067,   -3.47219,   -0.00129661,   1.7,   1.51181,   2000,   
08/05/2017 02:00:19.845027,   80.6628,   20.003,   -3.6458,   0.00215963,   1.7,   1.5133,   2000,   
08/05/2017 02:00:20.844992,   80.6628,   19.9996,   -3.47219,   -0.00776324,   1.7,   1.51937,   2000,   
08/05/2017 02:00:21.844127,   80.6628,   19.9967,   -3.47219,   0.000374897,   1.7,   1.50983,   2000,   
08/05/2017 02:00:22.843283,   80.6628,   19.9932,   -3.47219,   -0.0026492,   1.7,   1.51349,   2000,   
08/05/2017 02:00:23.842460,   80.6628,   19.9894,   -3.47219,   -0.00307924,   1.7,   -1.67002,   2000,   
08/05/2017 02:00:24.841819,   80.6628,   20.2344,   -3.47219,   0.764905,   1.7,   -0.352648,   2000,   
08/05/2017 02:00:25.841789,   80.1357,   20.2305,   -3.47219,   0.773498,   1.7,   -0.220733,   2000,   
08/05/2017 02:00:26.840881,   80.1357,   20.228,   -3.47219,   0.764128,   1.7,   -0.176639,   2000,   
08/05/2017 02:00:27.840036,   80.1357,   20.2251,   -3.6458,   0.751406,   1.7,   -0.160252,   2000,   
08/05/2017 02:00:28.839348,   80.1357,   20.222,   -3.6458,   -0.000692746,   1.7,   -0.160144,   2000,   
08/05/2017 02:00:29.838997,   80.1357,   20.218,   -3.6458,   -0.00554382,   1.7,   -0.175733,   2000,   
08/05/2017 02:00:30.838092,   80.1357,   20.2158,   -3.6458,   -0.00163976,   1.7,   -0.21859,   2000,   
08/05/2017 02:00:31.837283,   80.1357,   20.211,   -3.47219,   -0.000767984,   1.7,   -0.345629,   2000,   
08/05/2017 02:00:32.837047,   80.1357,   20.208,   -3.47219,   -0.00323393,   1.7,   -1.49122,   2000,   
08/05/2017 02:00:33.836426,   80.1357,   20.2044,   -3.47219,   -0.00334677,   1.7,   1.74441,   2000,   
08/05/2017 02:00:34.835745,   80.1357,   20.1992,   -3.6458,   -0.000263796,   1.7,   1.71019,   2000,   
08/05/2017 02:00:35.835214,   80.1357,   20.1987,   -3.47219,   0.000429369,   1.7,   1.67781,   2000,   
08/05/2017 02:00:36.834862,   80.1357,   20.1952,   -3.47219,   0.00239055,   1.7,   1.61166,   2000,   
08/05/2017 02:00:37.834750,   80.1357,   20.1936,   -3.47219,   -0.0010445,   1.7,   1.59332,   2000,   
08/05/2017 02:00:38.834696,   80.1357,   20.1896,   -3.6458,   0.00047708,   1.7,   1.60994,   2000,   
08/05/2017 02:00:39.834050,   80.1357,   20.1846,   -3.6458,   0.000305584,   1.7,   1.61563,   2000,   
08/05/2017 02:00:40.833937,   80.1357,   20.1827,   -3.6458,   -0.00134992,   1.7,   1.65947,   2000,   
08/05/2017 02:00:41.833329,   80.1357,   20.1794,   -3.47219,   -0.00027706,   1.7,   1.66437,   2000,   
08/05/2017 02:00:42.832532,   80.1357,   20.1752,   -3.47219,   -0.000215441,   1.7,   1.67631,   2000,   
08/05/2017 02:00:43.832092,   80.1357,   20.1719,   -3.47219,   -0.000196028,   1.7,   1.65375,   2000,   
08/05/2017 02:00:44.831173,   80.1357,   20.1686,   -3.47219,   -0.00165566,   1.7,   1.63502,   2000,   
08/05/2017 02:00:45.831122,   80.1357,   20.1647,   -3.47219,   -0.00327054,   1.7,   1.63021,   2000,   
08/05/2017 02:00:46.830495,   80.1357,   20.1609,   -3.47219,   -0.00273503,   1.7,   1.59381,   2000,   
08/05/2017 02:00:47.829500,   80.1357,   20.1555,   -3.47219,   0.00131261,   1.7,   1.58748,   2000,   
08/05/2017 02:00:48.828998,   80.1357,   20.1547,   -3.47219,   -9.28793e-05,   1.7,   1.58832,   2000,   
08/05/2017 02:00:49.828053,   80.1357,   20.1523,   -3.6458,   -0.00609316,   1.7,   1.55695,   2000,   
08/05/2017 02:00:50.827134,   80.1357,   20.1484,   -3.6458,   -0.00199386,   1.7,   1.54419,   2000,   
08/05/2017 02:00:51.826308,   80.1357,   20.1441,   -3.6458,   0.00040503,   1.7,   1.52968,   2000,   
08/05/2017 02:00:52.825450,   80.1357,   20.1411,   -3.6458,   -0.00128046,   1.7,   1.51636,   2000,   
08/05/2017 02:00:53.824705,   80.1357,   20.1373,   -3.6458,   -7.74424e-05,   1.7,   1.46843,   2000
